Date,Symbol,Finra Symbol,Open,High,Low,Close,Volume,Short Interest (%),PE Ratio
2020-08-17,AAPL,0P000000GY,115.15271817841948,115.17752372425524,113.06918101124164,113.70912170410156,119561600,0.5536,0
2020-08-18,AAPL,0P000000GY,113.45612484632586,115.09070966358505,113.11382799007131,114.6566390991211,105633600,0.5536,0
2020-08-19,AAPL,0P000000GY,115.07333718313984,116.24408772858771,114.70375954999112,114.8004913330078,145538000,0.5536,0
2020-08-20,AAPL,0P000000GY,114.84266874378852,117.46445675621764,114.8253041045987,117.3478775024414,126907200,0.5536,0
2020-08-21,AAPL,0P000000GY,118.32762655209356,123.88869361855198,118.31522756446138,123.39509582519533,338054800,0.5536,0
2020-08-24,AAPL,0P000000GY,127.68866786798544,127.77549106144336,122.96598573679192,124.87093353271484,345937600,0.5536,0
2020-08-25,AAPL,0P000000GY,123.72002406381232,124.1987400288478,122.08791464151132,123.84651947021484,211495600,0.5536,0
2020-08-26,AAPL,0P000000GY,125.19090954740464,125.99704058054186,124.10200891847158,125.53072357177734,163022400,0.5536,0
2020-08-27,AAPL,0P000000GY,126.14585855234716,126.48567255588898,122.86179979749951,124.0300750732422,155552400,0.5536,0
2020-08-28,AAPL,0P000000GY,125.02472650560252,125.45135618007052,123.60097742004096,123.82917785644533,187630000,0.5536,0
2020-08-31,AAPL,0P000000GY,126.57994113155782,129.9731309785716,125.0123244526719,128.0284881591797,225702700,0.4662,0
2020-09-01,AAPL,0P000000GY,131.71932193042818,133.7433393557645,129.50680658474494,133.12818908691406,151948100,0.4662,0
2020-09-02,AAPL,0P000000GY,136.51146030812592,136.89840258312563,126.00447649228988,130.36997985839844,200119000,0.4662,0
2020-09-03,AAPL,0P000000GY,125.91518804505004,127.83005199339236,119.55543079035117,119.93244934082033,257599600,0.4662,0
2020-09-04,AAPL,0P000000GY,119.128802642304,122.7303453048645,110.02076193778888,120.01182556152344,332607200,0.4662,0
2020-09-08,AAPL,0P000000GY,113.05677798034094,118.0572718793123,111.7967364502288,111.93563842773438,231366600,0.4662,0
2020-09-09,AAPL,0P000000GY,116.34083285338126,118.20609331935506,114.35651030973642,116.40036010742188,176940500,0.4662,0
2020-09-10,AAPL,0P000000GY,119.41653865664377,119.55544063770957,111.61814997296536,112.6003875732422,182274400,0.4662,0
2020-09-11,AAPL,0P000000GY,113.67190904992768,114.32673907918276,109.13773264203752,111.12205505371094,180860300,0.4662,0
2020-09-14,AAPL,0P000000GY,113.82072883156602,115.02124291990924,111.91578123202582,114.4557113647461,140150100,0.4662,0
2020-09-15,AAPL,0P000000GY,117.40243856367924,117.89851917192304,112.71943641072347,114.63430786132812,184642000,0.5278,0
2020-09-16,AAPL,0P000000GY,114.32674351063991,115.09070433812704,111.16174671907277,111.25103759765624,154679000,0.5278,0
2020-09-17,AAPL,0P000000GY,108.85993960346038,111.32049540106458,107.85785456585404,109.4750747680664,178011000,0.5278,0
2020-09-18,AAPL,0P000000GY,109.534609459857,110.0108426467385,105.25838909290718,106.00251007080078,287104900,0.5278,0
2020-09-21,AAPL,0P000000GY,103.72053557448086,109.32624802070823,102.29182098539351,109.21710968017578,195713800,0.5278,0
2020-09-22,AAPL,0P000000GY,111.79673099422604,111.97532032367327,108.304326692312,110.9335479736328,183055400,0.5278,0
2020-09-23,AAPL,0P000000GY,110.74504498122778,111.23120188974411,105.93305670962282,106.2803192138672,150718700,0.5278,0
2020-09-24,AAPL,0P000000GY,104.34560149694563,109.3857826883104,104.17693589362896,107.37169647216795,167743300,0.5278,0
2020-09-25,AAPL,0P000000GY,107.58004488935168,111.5586136305479,106.8260002181208,111.39986419677734,149981400,0.5278,0
2020-09-28,AAPL,0P000000GY,114.10847187105269,114.41603944811428,111.8959488678308,114.0588607788086,137672400,0.5278,0
2020-09-29,AAPL,0P000000GY,113.65207956867415,114.40611670408693,112.6797581672556,113.1956787109375,99382200,0.5278,0
2020-09-30,AAPL,0P000000GY,112.898021284981,116.34082178170192,112.72935570152394,114.90218353271484,142675200,0.5192,0
2020-10-01,AAPL,0P000000GY,116.71785494077524,116.7972296616226,114.92204540674618,115.87451934814452,116120400,0.5192,0
2020-10-02,AAPL,0P000000GY,112.00508548029208,114.46564876744388,111.3403392442208,112.13406372070312,144712000,0.5192,0
2020-10-05,AAPL,0P000000GY,113.01709784653694,115.73561770180362,112.65991917129432,115.5867919921875,106243800,0.5192,0
2020-10-06,AAPL,0P000000GY,114.79305505264736,115.20976853581904,111.37010172458292,112.2729721069336,161498200,0.5192,0
2020-10-07,AAPL,0P000000GY,113.72152421776168,114.64423447507518,113.23535975935648,114.17791748046876,96849000,0.5192,0
2020-10-08,AAPL,0P000000GY,115.33874416796267,115.48756986790376,113.6917528759032,114.06877899169922,83477200,0.5192,0
2020-10-09,AAPL,0P000000GY,114.37635319977356,116.08287184313176,114.01917452699672,116.05310821533205,100506900,0.5192,0
2020-10-12,AAPL,0P000000GY,119.1188817971936,124.19875031604612,118.34499720380374,123.42486572265624,240226800,0.5192,0
2020-10-13,AAPL,0P000000GY,124.28802903779624,124.40709110574136,118.7120879901764,120.15071868896484,262330500,0.5192,0
2020-10-14,AAPL,0P000000GY,120.05150769776242,122.06559376453272,118.68232793832772,120.24002075195312,150712000,0.5192,0
2020-10-15,AAPL,0P000000GY,117.78939500640335,120.24995088040676,117.2238633477373,119.7637939453125,112559200,0.4907,0
2020-10-16,AAPL,0P000000GY,120.32930727096168,120.59719502980434,117.87866793358424,118.08702087402344,115393800,0.4907,0
2020-10-19,AAPL,0P000000GY,119.01966713076922,119.47606041463249,114.7533781366094,115.07086944580078,120639300,0.4907,0
2020-10-20,AAPL,0P000000GY,115.28913838514138,118.04735311819309,114.72360675500418,116.58887481689452,124423700,0.4907,0
2020-10-21,AAPL,0P000000GY,115.75545114782446,117.77946100489925,115.53717446182772,115.95388793945312,89946000,0.4907,0
2020-10-22,AAPL,0P000000GY,116.52933775161074,117.1147168351782,113.69175592314686,114.84266662597656,101988000,0.4907,0
2020-10-23,AAPL,0P000000GY,115.47765324222676,115.63640268382352,113.38419229110715,114.13823699951172,82572600,0.4907,0
2020-10-26,AAPL,0P000000GY,113.11631416111646,115.6364048211184,111.99516702548988,114.14816284179688,111850700,0.4907,0
2020-10-27,AAPL,0P000000GY,114.58470500369324,116.36067461713095,113.64215480815903,115.68600463867188,92276800,0.4907,0
2020-10-28,AAPL,0P000000GY,114.14815796643508,114.52517652670797,110.22911637985314,110.32833099365234,143937800,0.4907,0
2020-10-29,AAPL,0P000000GY,111.4891583306294,116.01341104372996,111.32048517137906,114.41603088378906,146129200,0.4907,0
2020-10-30,AAPL,0P000000GY,110.18943525505358,111.11214559781476,106.8756200352041,108.00668334960938,190272600,0.4739,0
2020-11-02,AAPL,0P000000GY,108.25471241161542,109.8124052399426,106.4787429015524,107.91737365722656,122866900,0.4739,0
2020-11-03,AAPL,0P000000GY,108.80040287510576,110.61605215242317,107.87769263893917,109.57428741455078,107624400,0.4739,0
2020-11-04,AAPL,0P000000GY,113.245294305882,114.68392521550516,111.4693246057711,114.04894256591795,138235500,0.4739,0
2020-11-05,AAPL,0P000000GY,117.02541080096282,118.68232576193962,115.9538824552063,118.0969467163086,126387100,0.4739,0
2020-11-06,AAPL,0P000000GY,117.5950480892567,118.46965356255798,115.418463884752,117.96278381347656,114457900,0.4739,0
2020-11-09,AAPL,0P000000GY,119.76169689094957,121.24256554264193,115.33896505957172,115.60730743408205,154515300,0.4739,0
2020-11-10,AAPL,0P000000GY,114.84202798039668,116.8695222240874,113.4307225600738,115.25945281982422,138023400,0.4739,0
2020-11-11,AAPL,0P000000GY,116.47198532521304,118.89703041453556,115.72658053662975,118.75788879394533,112295000,0.4739,0
2020-11-12,AAPL,0P000000GY,118.8870905672469,119.79151105105512,117.84352088789588,118.47959899902344,103162300,0.4739,0
2020-11-13,AAPL,0P000000GY,118.70819431947092,118.93678086467592,117.14781400261576,118.529296875,81581900,0.5153,0
2020-11-16,AAPL,0P000000GY,118.1913700847896,120.24868680000512,117.42609124518336,119.56291961669922,91183000,0.5153,0
2020-11-17,AAPL,0P000000GY,118.81751635654248,119.93064922779854,118.23112736244954,118.6584930419922,74271000,0.5153,0
2020-11-18,AAPL,0P000000GY,117.8832718645241,119.08585723082302,117.27700875502605,117.30682373046876,76322100,0.5153,0
2020-11-19,AAPL,0P000000GY,116.86951630909896,118.33051075580089,116.0942966229262,117.9130859375,74113000,0.5153,0
2020-11-20,AAPL,0P000000GY,117.91308583792888,118.04228659129896,116.57135887586686,116.6210479736328,73604300,0.5153,0
2020-11-23,AAPL,0P000000GY,116.4620419413722,116.89934850095494,113.0530571456736,113.1524429321289,127959300,0.5153,0
2020-11-24,AAPL,0P000000GY,113.21208090582454,115.14018943495635,111.90016122202732,114.46435546875,113874200,0.5153,0
2020-11-25,AAPL,0P000000GY,114.84202177100524,116.0346662713558,114.4643451991968,115.31907653808594,76499200,0.5153,0
2020-11-27,AAPL,0P000000GY,115.85576674697464,116.7701280195835,115.50791273920484,115.87564086914062,46691300,0.5153,0
2020-11-30,AAPL,0P000000GY,116.25332194155445,120.2288138019744,116.09429862746616,118.3205795288086,169410200,0.5296,0
2020-12-01,AAPL,0P000000GY,120.26857197847916,122.71349861045144,119.27469899397096,121.96809387207033,127728200,0.5296,0
