Date,Symbol,Finra Symbol,Open,High,Low,Close,Volume,Short Interest (%),PE Ratio,Squeeze
2021-03-05,AMCX,0P0000TIS1,67.38999938964844,69.75,66.16999816894531,69.06999969482422,775800.0,45.1795,0,True
2021-03-08,AMCX,0P0000TIS1,69.63999938964844,75.1500015258789,64.9800033569336,74.37000274658203,1288600.0,45.1795,0,True
2021-03-09,AMCX,0P0000TIS1,74.05999755859375,74.98999786376953,69.12999725341797,71.27999877929688,794200.0,45.1795,0,True
2021-03-10,AMCX,0P0000TIS1,68.5999984741211,72.37999725341797,66.77999877929688,71.33000183105469,841100.0,45.1795,0,True
2021-03-11,AMCX,0P0000TIS1,71.0,73.87000274658203,70.30000305175781,73.5999984741211,806400.0,45.1795,0,True
2021-03-12,AMCX,0P0000TIS1,73.83999633789062,78.98999786376953,72.16000366210938,78.62999725341797,991000.0,45.1795,0,True
2021-03-15,AMCX,0P0000TIS1,78.0,83.62999725341797,76.0,76.16999816894531,930300.0,35.8104,0,True
2021-03-16,AMCX,0P0000TIS1,76.12999725341797,79.41000366210938,75.22000122070312,76.30999755859375,474000.0,35.8104,0,True
2021-03-17,AMCX,0P0000TIS1,75.12999725341797,75.12999725341797,70.31999969482422,72.56999969482422,771700.0,35.8104,0,True
2021-03-18,AMCX,0P0000TIS1,71.55999755859375,73.05000305175781,69.69000244140625,70.01000213623047,538400.0,35.8104,0,True
2021-03-19,AMCX,0P0000TIS1,69.52999877929688,71.94000244140625,68.9800033569336,69.2699966430664,886100.0,35.8104,0,True
2021-03-22,AMCX,0P0000TIS1,69.69000244140625,69.9000015258789,67.30000305175781,69.19000244140625,498200.0,35.8104,0,True
2021-03-23,AMCX,0P0000TIS1,67.62999725341797,67.91000366210938,64.38999938964844,64.73999786376953,531100.0,35.8104,0,True
2021-03-24,AMCX,0P0000TIS1,65.30999755859375,65.88999938964844,60.369998931884766,60.5099983215332,680800.0,35.8104,0,True
2021-03-25,AMCX,0P0000TIS1,59.93999862670898,61.63999938964844,58.33000183105469,60.869998931884766,495600.0,35.8104,0,True
2021-03-26,AMCX,0P0000TIS1,59.0,59.93999862670898,49.20000076293945,54.0099983215332,2522000.0,35.8104,0,True
2021-03-29,AMCX,0P0000TIS1,54.869998931884766,56.5099983215332,51.08000183105469,52.5,1023400.0,35.8104,0,True
2021-03-30,AMCX,0P0000TIS1,53.38999938964844,55.0,52.0,53.7599983215332,598900.0,35.8104,0,True
2021-03-31,AMCX,0P0000TIS1,53.54999923706055,54.790000915527344,52.38999938964844,53.15999984741211,653400.0,30.8949,0,True
2021-04-01,AMCX,0P0000TIS1,53.47999954223633,54.66999816894531,52.84000015258789,53.560001373291016,500400.0,30.8949,0,True
2021-04-05,AMCX,0P0000TIS1,53.630001068115234,54.02000045776367,50.38999938964844,51.79999923706055,626100.0,30.8949,0,True
2021-04-06,AMCX,0P0000TIS1,52.27000045776367,54.40999984741211,52.20000076293945,53.66999816894531,479500.0,30.8949,0,True
2021-04-07,AMCX,0P0000TIS1,53.68999862670898,54.060001373291016,50.66999816894531,52.18999862670898,465800.0,30.8949,0,True
2021-04-08,AMCX,0P0000TIS1,52.16999816894531,52.209999084472656,50.5,51.47999954223633,320200.0,30.8949,0,True
2021-04-09,AMCX,0P0000TIS1,51.470001220703125,52.34999847412109,50.79999923706055,51.619998931884766,289200.0,30.8949,0,True
2021-04-12,AMCX,0P0000TIS1,52.15999984741211,52.58000183105469,50.959999084472656,51.7400016784668,420300.0,30.8949,0,True
2021-04-13,AMCX,0P0000TIS1,52.13999938964844,53.5,51.2599983215332,52.38999938964844,459000.0,30.8949,0,True
2021-04-14,AMCX,0P0000TIS1,51.83000183105469,54.220001220703125,51.060001373291016,53.08000183105469,566900.0,30.8949,0,True
2021-04-15,AMCX,0P0000TIS1,53.61000061035156,53.900001525878906,50.75,51.63999938964844,404600.0,31.6921,0,True
2021-04-16,AMCX,0P0000TIS1,52.36000061035156,53.7599983215332,51.66999816894531,52.86000061035156,343300.0,31.6921,0,True
2021-04-19,AMCX,0P0000TIS1,52.86000061035156,53.65999984741211,51.25,52.290000915527344,538800.0,31.6921,0,True
2021-04-20,AMCX,0P0000TIS1,51.59000015258789,52.18999862670898,50.41999816894531,51.310001373291016,534800.0,31.6921,0,True
2021-04-21,AMCX,0P0000TIS1,50.900001525878906,53.150001525878906,50.43000030517578,52.060001373291016,501600.0,31.6921,0,True
2021-04-22,AMCX,0P0000TIS1,52.70000076293945,53.29999923706055,50.970001220703125,52.0,378000.0,31.6921,0,True
2021-04-23,AMCX,0P0000TIS1,52.25,53.45000076293945,51.43999862670898,52.540000915527344,307200.0,31.6921,0,True
2021-04-26,AMCX,0P0000TIS1,53.20000076293945,53.34999847412109,50.54999923706055,52.310001373291016,284000.0,31.6921,0,True
2021-04-27,AMCX,0P0000TIS1,52.810001373291016,53.9900016784668,52.43000030517578,53.0,278000.0,31.6921,0,True
2021-04-28,AMCX,0P0000TIS1,53.0,53.18999862670898,51.9900016784668,52.72999954223633,215700.0,31.6921,0,True
2021-04-29,AMCX,0P0000TIS1,53.09999847412109,53.290000915527344,50.4900016784668,51.150001525878906,365600.0,31.6921,0,True
2021-04-30,AMCX,0P0000TIS1,50.810001373291016,51.18999862670898,50.0,50.27999877929688,528400.0,32.4954,0,True
2021-05-03,AMCX,0P0000TIS1,50.619998931884766,50.70000076293945,47.91999816894531,47.93999862670898,841800.0,32.4954,0,True
2021-05-04,AMCX,0P0000TIS1,47.5,47.68000030517578,46.18999862670898,47.060001373291016,654100.0,32.4954,0,True
2021-05-05,AMCX,0P0000TIS1,47.56999969482422,47.59999847412109,44.97999954223633,45.150001525878906,932700.0,32.4954,0,True
2021-05-06,AMCX,0P0000TIS1,45.77000045776367,46.02999877929688,44.54999923706055,45.54999923706055,368600.0,32.4954,0,True
2021-05-07,AMCX,0P0000TIS1,46.86000061035156,49.43999862670898,45.27000045776367,47.220001220703125,513000.0,32.4954,0,True
2021-05-10,AMCX,0P0000TIS1,45.97999954223633,48.4900016784668,45.97999954223633,47.2599983215332,472900.0,32.4954,0,True
2021-05-11,AMCX,0P0000TIS1,46.7400016784668,47.95000076293945,45.29999923706055,47.90999984741211,287100.0,32.4954,0,True
2021-05-12,AMCX,0P0000TIS1,47.75,48.27000045776367,45.630001068115234,46.08000183105469,325500.0,32.4954,0,True
2021-05-13,AMCX,0P0000TIS1,46.43999862670898,48.61000061035156,46.310001373291016,47.45000076293945,476300.0,32.4954,0,True
2021-05-14,AMCX,0P0000TIS1,48.52000045776367,49.36000061035156,47.709999084472656,49.220001220703125,385900.0,35.4433,0,True
2021-05-17,AMCX,0P0000TIS1,50.77000045776367,50.9900016784668,47.04999923706055,47.52999877929688,504500.0,35.4433,0,True
2021-05-18,AMCX,0P0000TIS1,47.540000915527344,48.810001373291016,47.04999923706055,48.0099983215332,321500.0,35.4433,0,True
2021-05-19,AMCX,0P0000TIS1,47.13999938964844,49.16999816894531,47.09999847412109,49.02000045776367,288100.0,35.4433,0,True
2021-05-20,AMCX,0P0000TIS1,49.20000076293945,50.13999938964844,48.77000045776367,49.93000030517578,302700.0,35.4433,0,True
2021-05-21,AMCX,0P0000TIS1,50.27999877929688,51.75,49.68000030517578,50.970001220703125,526100.0,35.4433,0,True
2021-05-24,AMCX,0P0000TIS1,51.61000061035156,51.709999084472656,49.9900016784668,50.41999816894531,482800.0,35.4433,0,True
2021-05-25,AMCX,0P0000TIS1,50.36000061035156,51.90999984741211,49.81999969482422,49.88999938964844,400700.0,35.4433,0,True
2021-05-26,AMCX,0P0000TIS1,50.02999877929688,51.95000076293945,50.02999877929688,51.72999954223633,279500.0,35.4433,0,True
2021-05-27,AMCX,0P0000TIS1,52.34000015258789,53.5,51.970001220703125,53.310001373291016,490300.0,35.4433,0,True
2021-05-28,AMCX,0P0000TIS1,53.83000183105469,53.900001525878906,52.880001068115234,53.68000030517578,499300.0,36.6866,0,True
2021-06-01,AMCX,0P0000TIS1,54.09999847412109,54.2599983215332,52.97999954223633,54.25,457500.0,36.6866,0,True
2021-06-02,AMCX,0P0000TIS1,54.72999954223633,55.369998931884766,53.900001525878906,55.31999969482422,724500.0,36.6866,0,True
2021-06-03,AMCX,0P0000TIS1,55.09000015258789,56.970001220703125,54.40999984741211,56.77000045776367,981400.0,36.6866,0,True
2021-06-04,AMCX,0P0000TIS1,56.619998931884766,67.4000015258789,56.619998931884766,66.80000305175781,3026600.0,36.6866,0,True
2021-06-07,AMCX,0P0000TIS1,68.16999816894531,70.05000305175781,65.33999633789062,70.0,1339600.0,36.6866,0,True
2021-06-08,AMCX,0P0000TIS1,68.69999694824219,72.0999984741211,68.68000030517578,71.43000030517578,988600.0,36.6866,0,True
2021-06-09,AMCX,0P0000TIS1,71.0199966430664,72.80000305175781,66.0199966430664,66.16000366210938,844800.0,36.6866,0,True
2021-06-10,AMCX,0P0000TIS1,66.23999786376953,66.95999908447266,62.869998931884766,63.04999923706055,457600.0,36.6866,0,True
2021-06-11,AMCX,0P0000TIS1,63.70000076293945,65.05999755859375,62.880001068115234,64.97000122070312,311600.0,36.6866,0,True
2021-06-14,AMCX,0P0000TIS1,64.70999908447266,65.87999725341797,63.9900016784668,65.0999984741211,426900.0,36.6866,0,True
2021-06-15,AMCX,0P0000TIS1,65.12000274658203,65.95999908447266,62.45000076293945,63.34999847412109,448100.0,30.8535,0,True
2021-06-16,AMCX,0P0000TIS1,63.290000915527344,64.79000091552734,62.59000015258789,64.43000030517578,363600.0,30.8535,0,True
2021-06-17,AMCX,0P0000TIS1,63.9900016784668,64.80000305175781,60.5099983215332,61.619998931884766,479600.0,30.8535,0,True
2021-06-18,AMCX,0P0000TIS1,60.310001373291016,61.90999984741211,59.540000915527344,61.43999862670898,706600.0,30.8535,0,True
2021-06-21,AMCX,0P0000TIS1,62.13999938964844,62.88999938964844,60.70000076293945,61.2599983215332,371200.0,30.8535,0,True
2021-06-22,AMCX,0P0000TIS1,61.41999816894531,63.369998931884766,59.970001220703125,62.77999877929688,398800.0,30.8535,0,True
2021-06-23,AMCX,0P0000TIS1,62.68999862670898,65.2300033569336,62.630001068115234,64.30999755859375,335400.0,30.8535,0,True
2021-06-24,AMCX,0P0000TIS1,64.41999816894531,65.41000366210938,63.77000045776367,64.95999908447266,228300.0,30.8535,0,True
2021-06-25,AMCX,0P0000TIS1,65.27999877929688,66.22000122070312,64.51000213623047,65.1500015258789,612500.0,30.8535,0,True
2021-06-28,AMCX,0P0000TIS1,64.88999938964844,66.9800033569336,64.54000091552734,66.7300033569336,325300.0,30.8535,0,True
2021-06-29,AMCX,0P0000TIS1,66.7300033569336,67.87000274658203,66.2300033569336,66.7300033569336,223100.0,30.8535,0,True
2021-06-30,AMCX,0P0000TIS1,66.69000244140625,67.44999694824219,66.0,66.80000305175781,294000.0,27.713,0,True
2021-07-01,AMCX,0P0000TIS1,67.11000061035156,68.0,65.7699966430664,65.98999786376953,425200.0,27.713,0,True
2021-07-02,AMCX,0P0000TIS1,66.30999755859375,67.47000122070312,65.0,66.86000061035156,288900.0,27.713,0,True
2021-07-06,AMCX,0P0000TIS1,66.83000183105469,66.83000183105469,61.720001220703125,61.84000015258789,386400.0,27.713,0,True
2021-07-07,AMCX,0P0000TIS1,61.09000015258789,62.040000915527344,59.7400016784668,60.970001220703125,255700.0,27.713,0,True
2021-07-08,AMCX,0P0000TIS1,59.54999923706055,60.5099983215332,57.27999877929688,58.86000061035156,304100.0,27.713,0,True
2021-07-09,AMCX,0P0000TIS1,60.040000915527344,61.04999923706055,59.54999923706055,60.91999816894531,180100.0,27.713,0,True
2021-07-12,AMCX,0P0000TIS1,60.08000183105469,63.209999084472656,59.52999877929688,62.709999084472656,420200.0,27.713,0,True
2021-07-13,AMCX,0P0000TIS1,61.97999954223633,62.58000183105469,58.79999923706055,58.97999954223633,334200.0,27.713,0,True
2021-07-14,AMCX,0P0000TIS1,59.34999847412109,59.5,57.16999816894531,57.47999954223633,216900.0,27.713,0,True
2021-07-15,AMCX,0P0000TIS1,57.56999969482422,58.27000045776367,54.66999816894531,55.540000915527344,243600.0,27.9503,0,True
2021-07-16,AMCX,0P0000TIS1,56.15999984741211,56.9900016784668,54.59999847412109,55.0099983215332,293100.0,27.9503,0,True
2021-07-19,AMCX,0P0000TIS1,53.59000015258789,54.90999984741211,52.68999862670898,53.06999969482422,372700.0,27.9503,0,True
2021-07-20,AMCX,0P0000TIS1,53.5099983215332,54.77000045776367,52.75,54.36000061035156,234600.0,27.9503,0,True
2021-07-21,AMCX,0P0000TIS1,54.9900016784668,57.97999954223633,54.79999923706055,56.540000915527344,309900.0,27.9503,0,True
2021-07-22,AMCX,0P0000TIS1,54.84999847412109,54.84999847412109,52.810001373291016,53.43000030517578,337000.0,27.9503,0,True
2021-07-23,AMCX,0P0000TIS1,53.97999954223633,54.43999862670898,51.63999938964844,52.22999954223633,344800.0,27.9503,0,True
2021-07-26,AMCX,0P0000TIS1,52.959999084472656,55.04999923706055,52.65999984741211,54.650001525878906,280200.0,27.9503,0,True
2021-07-27,AMCX,0P0000TIS1,53.91999816894531,53.970001220703125,52.2599983215332,53.13999938964844,282800.0,27.9503,0,True
2021-07-28,AMCX,0P0000TIS1,53.20000076293945,54.27999877929688,51.72999954223633,52.59999847412109,313500.0,27.9503,0,True
2021-07-29,AMCX,0P0000TIS1,53.38999938964844,54.09000015258789,51.619998931884766,51.630001068115234,269900.0,27.9503,0,True
2021-07-30,AMCX,0P0000TIS1,51.18000030517578,51.70000076293945,49.380001068115234,50.040000915527344,294100.0,28.6208,0,True
2021-08-02,AMCX,0P0000TIS1,50.900001525878906,51.970001220703125,49.56999969482422,50.02000045776367,310200.0,28.6208,0,True
2021-08-03,AMCX,0P0000TIS1,49.72999954223633,50.06999969482422,47.130001068115234,47.959999084472656,393600.0,28.6208,0,True
2021-08-04,AMCX,0P0000TIS1,47.09000015258789,48.40999984741211,47.09000015258789,48.04999923706055,224200.0,28.6208,0,True
2021-08-05,AMCX,0P0000TIS1,47.86000061035156,50.34000015258789,47.86000061035156,49.52999877929688,302700.0,28.6208,0,True
2021-08-06,AMCX,0P0000TIS1,52.5,54.36000061035156,49.84000015258789,52.709999084472656,525000.0,28.6208,0,True
2021-08-09,AMCX,0P0000TIS1,52.369998931884766,53.59000015258789,51.02000045776367,52.900001525878906,425100.0,28.6208,0,True
2021-08-10,AMCX,0P0000TIS1,52.63999938964844,55.33000183105469,52.0,54.34000015258789,365200.0,28.6208,0,True
2021-08-11,AMCX,0P0000TIS1,54.59999847412109,55.5099983215332,53.369998931884766,55.459999084472656,417200.0,28.6208,0,True
2021-08-12,AMCX,0P0000TIS1,55.5,56.040000915527344,51.93999862670898,52.560001373291016,326300.0,28.6208,0,True
2021-08-13,AMCX,0P0000TIS1,53.040000915527344,54.34999847412109,51.09999847412109,51.40999984741211,208000.0,27.9434,0,True
2021-08-16,AMCX,0P0000TIS1,50.72999954223633,51.68000030517578,49.959999084472656,51.2400016784668,178200.0,27.9434,0,True
2021-08-17,AMCX,0P0000TIS1,50.52000045776367,51.630001068115234,49.09000015258789,49.970001220703125,280600.0,27.9434,0,True
2021-08-18,AMCX,0P0000TIS1,50.18000030517578,50.790000915527344,48.91999816894531,49.0,290200.0,27.9434,0,True
2021-08-19,AMCX,0P0000TIS1,48.45000076293945,48.5,46.869998931884766,47.33000183105469,271400.0,27.9434,0,True
2021-08-20,AMCX,0P0000TIS1,47.20000076293945,48.959999084472656,47.09999847412109,48.060001373291016,172400.0,27.9434,0,True
2021-08-23,AMCX,0P0000TIS1,48.47999954223633,49.75,47.709999084472656,49.33000183105469,202400.0,27.9434,0,True
2021-08-24,AMCX,0P0000TIS1,49.66999816894531,49.9900016784668,48.290000915527344,48.70000076293945,353000.0,27.9434,0,True
2021-08-25,AMCX,0P0000TIS1,48.77000045776367,49.34999847412109,47.15999984741211,47.15999984741211,471800.0,27.9434,0,True
2021-08-26,AMCX,0P0000TIS1,47.130001068115234,47.310001373291016,45.720001220703125,46.58000183105469,384700.0,27.9434,0,True
2021-08-27,AMCX,0P0000TIS1,46.84999847412109,49.119998931884766,46.40999984741211,48.2400016784668,299700.0,27.9434,0,True
2021-08-30,AMCX,0P0000TIS1,48.459999084472656,48.68999862670898,46.5099983215332,47.68999862670898,152100.0,27.9434,0,True
2021-08-31,AMCX,0P0000TIS1,47.7400016784668,49.18000030517578,47.36000061035156,47.52999877929688,573200.0,29.7789,0,True
2021-09-01,AMCX,0P0000TIS1,48.15999984741211,48.43999862670898,46.5,47.27999877929688,399600.0,29.7789,0,True
2021-09-02,AMCX,0P0000TIS1,47.45000076293945,48.16999816894531,46.720001220703125,46.959999084472656,215900.0,29.7789,0,True
2021-09-03,AMCX,0P0000TIS1,46.959999084472656,46.959999084472656,45.310001373291016,45.52999877929688,265200.0,29.7789,0,True
2021-09-07,AMCX,0P0000TIS1,45.52000045776367,46.61000061035156,44.34000015258789,44.59000015258789,396100.0,29.7789,0,True
2021-09-08,AMCX,0P0000TIS1,45.93999862670898,45.93999862670898,43.2599983215332,44.20000076293945,370700.0,29.7789,0,True
2021-09-09,AMCX,0P0000TIS1,44.56999969482422,49.27000045776367,43.619998931884766,46.4900016784668,1020800.0,29.7789,0,True
2021-09-10,AMCX,0P0000TIS1,46.63999938964844,46.970001220703125,45.18000030517578,45.86000061035156,515400.0,29.7789,0,True
2021-09-13,AMCX,0P0000TIS1,46.380001068115234,47.09000015258789,45.47999954223633,46.97999954223633,414500.0,29.7789,0,True
2021-09-14,AMCX,0P0000TIS1,46.9900016784668,47.2599983215332,45.59999847412109,46.560001373291016,587900.0,29.7789,0,True
2021-09-15,AMCX,0P0000TIS1,46.619998931884766,47.90999984741211,46.45000076293945,47.41999816894531,390900.0,29.2491,0,True
2021-09-16,AMCX,0P0000TIS1,47.52000045776367,47.79999923706055,46.56999969482422,47.290000915527344,262700.0,29.2491,0,True
2021-09-17,AMCX,0P0000TIS1,47.36000061035156,48.060001373291016,46.63999938964844,47.68000030517578,980700.0,29.2491,0,True
2021-09-20,AMCX,0P0000TIS1,46.63999938964844,47.38999938964844,45.83000183105469,46.380001068115234,329400.0,29.2491,0,True
2021-09-21,AMCX,0P0000TIS1,46.880001068115234,47.18999862670898,45.130001068115234,45.209999084472656,252200.0,29.2491,0,True
2021-09-22,AMCX,0P0000TIS1,45.720001220703125,46.79999923706055,45.720001220703125,45.83000183105469,163500.0,29.2491,0,True
2021-09-23,AMCX,0P0000TIS1,46.130001068115234,46.81999969482422,45.86000061035156,46.63999938964844,177900.0,29.2491,0,True
2021-09-24,AMCX,0P0000TIS1,46.209999084472656,47.560001373291016,46.119998931884766,47.290000915527344,254100.0,29.2491,0,True
2021-09-27,AMCX,0P0000TIS1,47.290000915527344,48.54999923706055,46.959999084472656,47.91999816894531,187200.0,29.2491,0,True
2021-09-28,AMCX,0P0000TIS1,47.59999847412109,48.83000183105469,47.2400016784668,48.13999938964844,304500.0,29.2491,0,True
2021-09-29,AMCX,0P0000TIS1,47.619998931884766,48.34999847412109,46.93000030517578,47.33000183105469,190100.0,29.2491,0,True
2021-09-30,AMCX,0P0000TIS1,47.43999862670898,47.43999862670898,46.11000061035156,46.59000015258789,217700.0,28.2887,0,True
2021-10-01,AMCX,0P0000TIS1,46.84999847412109,47.540000915527344,46.31999969482422,47.34000015258789,319700.0,28.2887,0,True
2021-10-04,AMCX,0P0000TIS1,47.470001220703125,47.84999847412109,46.130001068115234,46.36000061035156,201100.0,28.2887,0,True
2021-10-05,AMCX,0P0000TIS1,46.11000061035156,46.47999954223633,44.77000045776367,45.97999954223633,277900.0,28.2887,0,True
2021-10-06,AMCX,0P0000TIS1,45.65999984741211,45.900001525878906,44.5099983215332,45.18999862670898,160000.0,28.2887,0,True
2021-10-07,AMCX,0P0000TIS1,45.56999969482422,46.59000015258789,45.56999969482422,45.84999847412109,238800.0,28.2887,0,True
2021-10-08,AMCX,0P0000TIS1,46.11000061035156,46.66999816894531,45.75,45.90999984741211,144400.0,28.2887,0,True
2021-10-11,AMCX,0P0000TIS1,46.09999847412109,46.5,45.130001068115234,45.20000076293945,160700.0,28.2887,0,True
2021-10-12,AMCX,0P0000TIS1,45.150001525878906,45.7599983215332,44.75,45.2599983215332,294100.0,28.2887,0,True
2021-10-13,AMCX,0P0000TIS1,45.400001525878906,46.18000030517578,45.08000183105469,46.15999984741211,163300.0,28.2887,0,True
2021-10-14,AMCX,0P0000TIS1,46.52999877929688,47.63999938964844,46.290000915527344,47.209999084472656,185000.0,28.2887,0,True
2021-10-15,AMCX,0P0000TIS1,47.84000015258789,47.84000015258789,45.130001068115234,45.20000076293945,220800.0,28.5774,0,True
2021-10-18,AMCX,0P0000TIS1,44.88999938964844,45.34999847412109,43.79999923706055,44.65999984741211,349000.0,28.5774,0,True
2021-10-19,AMCX,0P0000TIS1,45.36000061035156,45.93999862670898,44.5,45.34999847412109,209900.0,28.5774,0,True
2021-10-20,AMCX,0P0000TIS1,45.130001068115234,46.65999984741211,44.880001068115234,46.09000015258789,173800.0,28.5774,0,True
2021-10-21,AMCX,0P0000TIS1,45.93000030517578,46.9900016784668,44.43000030517578,44.5,260300.0,28.5774,0,True
2021-10-22,AMCX,0P0000TIS1,44.369998931884766,44.97999954223633,43.13999938964844,43.150001525878906,253100.0,28.5774,0,True
2021-10-25,AMCX,0P0000TIS1,43.0099983215332,43.4900016784668,41.81999969482422,42.59999847412109,406400.0,28.5774,0,True
2021-10-26,AMCX,0P0000TIS1,42.7599983215332,42.880001068115234,41.29999923706055,41.470001220703125,240500.0,28.5774,0,True
2021-10-27,AMCX,0P0000TIS1,41.33000183105469,41.33000183105469,39.77999877929688,39.83000183105469,320300.0,28.5774,0,True
2021-10-28,AMCX,0P0000TIS1,40.20000076293945,40.97999954223633,39.72999954223633,40.619998931884766,176300.0,28.5774,0,True
2021-10-29,AMCX,0P0000TIS1,40.400001525878906,40.59999847412109,39.470001220703125,39.790000915527344,286300.0,28.9546,0,True
2020-01-31,BBBY,0P000000QS,14.66666673359118,14.686222736827116,13.786667102568332,13.93333339691162,8898200.0,63.9,0,True
2020-02-03,BBBY,0P000000QS,13.923555473633352,14.627555741901563,13.845333325212614,14.559111595153809,4780500.0,63.9,0,True
2020-02-04,BBBY,0P000000QS,14.754666732474202,15.194666543491127,14.7155556588834,14.99911117553711,3611300.0,63.9,0,True
2020-02-05,BBBY,0P000000QS,15.14577717880976,15.478221764216348,15.096888104635582,15.399999618530272,3167800.0,63.9,0,True
2020-02-06,BBBY,0P000000QS,15.615111740555706,15.65422281529016,15.165333914868716,15.272889137268066,3372100.0,63.9,0,True
2020-02-07,BBBY,0P000000QS,15.204444501790872,15.253333576760795,14.793777764013974,14.969778060913086,2855800.0,63.9,0,True
2020-02-10,BBBY,0P000000QS,14.969778324302498,15.116444619311284,13.855111311798415,13.972444534301758,10670200.0,63.9,0,True
2020-02-11,BBBY,0P000000QS,14.079999709209604,14.656888750663551,13.884444339008663,14.520000457763672,12378600.0,63.9,0,True
2020-02-12,BBBY,0P000000QS,10.75555547646467,11.909333544152249,10.589333180866236,11.527999877929688,78011600.0,63.9,0,True
2020-02-13,BBBY,0P000000QS,11.43022176997549,11.723555288728448,11.205333329503205,11.547555923461914,12649000.0,63.9,0,True
2020-02-14,BBBY,0P000000QS,11.56711092438809,11.576888925866658,10.83377759816324,10.93155574798584,13745200.0,78.0188,0,True
2020-02-18,BBBY,0P000000QS,11.127111120643171,11.782222300326003,11.058666975222488,11.518221855163574,15630300.0,78.0188,0,True
2020-02-19,BBBY,0P000000QS,12.22222249532484,12.496000018125274,11.655111446140292,12.329777717590332,19122500.0,78.0188,0,True
2020-02-20,BBBY,0P000000QS,12.349333825496524,12.68177842937478,12.16355551980852,12.388444900512695,10615000.0,78.0188,0,True
2020-02-21,BBBY,0P000000QS,12.329777463549538,12.4666666883701,11.86044457699028,12.173333168029783,8815700.0,78.0188,0,True
2020-02-24,BBBY,0P000000QS,11.733332961274504,12.036444473065965,11.25422208915136,11.361777305603027,11436900.0,78.0188,0,True
2020-02-25,BBBY,0P000000QS,11.479110434534768,11.567110580260747,10.452443621867523,10.745777130126951,12193200.0,78.0188,0,True
2020-02-26,BBBY,0P000000QS,10.990221908537352,11.156444203998564,10.325333659174058,10.364444732666016,8865400.0,78.0188,0,True
2020-02-27,BBBY,0P000000QS,9.944000410054404,10.677333768126372,9.47466657599792,10.051555633544922,10009200.0,78.0188,0,True
2020-02-28,BBBY,0P000000QS,9.728888936473588,10.62844458827134,9.679999859912096,10.569778442382812,12481700.0,80.6652,0,True
2020-03-02,BBBY,0P000000QS,10.550222627652696,10.618666776575235,9.777778188092642,10.100444793701172,9503900.0,80.6652,0,True
2020-03-03,BBBY,0P000000QS,10.05155503065253,10.26666639721277,9.415999864770066,9.689777374267578,10633800.0,80.6652,0,True
2020-03-04,BBBY,0P000000QS,9.846221773990838,9.953777924697825,9.337777822174171,9.74844455718994,8104700.0,80.6652,0,True
2020-03-05,BBBY,0P000000QS,9.406222131807509,9.621333504504753,9.00533339120007,9.2791109085083,9365200.0,80.6652,0,True
2020-03-06,BBBY,0P000000QS,8.975999881076332,9.59199996433466,8.878221734851895,9.572443962097168,8973700.0,80.6652,0,True
2020-03-09,BBBY,0P000000QS,8.897778364814954,9.347556190711828,8.682666987434297,8.809778213500977,8357800.0,80.6652,0,True
2020-03-10,BBBY,0P000000QS,9.093333271772469,9.200888488700665,7.998222302432693,8.545777320861816,12313900.0,80.6652,0,True
2020-03-11,BBBY,0P000000QS,8.36000010359521,8.408889178495606,6.991111135032615,7.480000019073486,12238900.0,80.6652,0,True
2020-03-12,BBBY,0P000000QS,6.679999828338623,7.019999980926514,6.199999809265137,6.289999961853027,12326100.0,80.6652,0,True
2020-03-13,BBBY,0P000000QS,6.809999942779541,7.360000133514404,5.860000133514404,7.289999961853027,16613700.0,87.8084,0,True
2020-03-16,BBBY,0P000000QS,6.190000057220459,6.610000133514404,5.679999828338623,6.090000152587891,15573400.0,87.8084,0,True
2020-03-17,BBBY,0P000000QS,6.119999885559082,6.239999771118164,5.119999885559082,5.440000057220459,12699300.0,87.8084,0,True
2020-03-18,BBBY,0P000000QS,5.079999923706055,5.710000038146973,4.269999980926514,4.619999885559082,11694900.0,87.8084,0,True
2020-03-19,BBBY,0P000000QS,4.539999961853027,5.710000038146973,4.099999904632568,5.420000076293945,12373600.0,87.8084,0,True
2020-03-20,BBBY,0P000000QS,5.5,5.670000076293945,4.699999809265137,5.0,10849100.0,87.8084,0,True
2020-03-23,BBBY,0P000000QS,4.949999809265137,5.650000095367432,4.21999979019165,4.460000038146973,11988700.0,87.8084,0,True
2020-03-24,BBBY,0P000000QS,4.860000133514404,5.789999961853027,4.739999771118164,5.71999979019165,10221000.0,87.8084,0,True
2020-03-25,BBBY,0P000000QS,5.809999942779541,6.050000190734863,5.139999866485596,5.389999866485596,7162500.0,87.8084,0,True
2020-03-26,BBBY,0P000000QS,5.53000020980835,5.53000020980835,4.71999979019165,4.889999866485596,12072300.0,87.8084,0,True
2020-03-27,BBBY,0P000000QS,4.71999979019165,4.760000228881836,4.349999904632568,4.650000095367432,10223100.0,87.8084,0,True
2020-03-30,BBBY,0P000000QS,4.539999961853027,4.599999904632568,4.119999885559082,4.199999809265137,8713700.0,87.8084,0,True
2020-03-31,BBBY,0P000000QS,4.25,4.460000038146973,4.130000114440918,4.210000038146973,7990300.0,86.2559,0,True
2020-04-01,BBBY,0P000000QS,4.090000152587891,4.139999866485596,3.680000066757202,3.7899999618530273,10641000.0,86.2559,0,True
2020-04-02,BBBY,0P000000QS,3.7200000286102295,4.050000190734863,3.5199999809265137,3.559999942779541,13232200.0,86.2559,0,True
